...1,Start,End,taxa,SubjectID,timediff,Bodysite,name,sample_id1,sample_id2,dist,jaccard,asv_number
6248,70-1011-02,70-1011-05,Phocea,70-1011,294,Stool,70-1011-02_70-1011-05,70-1011-02,70-1011-05,1,0,3
6249,70-1011-05,70-1011-07,Phocea,70-1011,281,Stool,70-1011-05_70-1011-07,70-1011-05,70-1011-07,0.7391304347826086,0.5,2
6250,70-1011-07,70-1011-09,Phocea,70-1011,188,Stool,70-1011-07_70-1011-09,70-1011-07,70-1011-09,1,0,3
6251,70-1015-01,70-1015-04,Phocea,70-1015,254,Stool,70-1015-01_70-1015-04,70-1015-01,70-1015-04,0.047619047619047616,1,1
6252,70-1015-04,70-1015-06,Phocea,70-1015,233,Stool,70-1015-04_70-1015-06,70-1015-04,70-1015-06,1,0,2
6253,70-1015-06,70-1015-6034,Phocea,70-1015,248,Stool,70-1015-06_70-1015-6034,70-1015-6034,70-1015-06,1,0,2
6254,69-001-59,69-001-63,Phocea,69-001,118,Stool,69-001-59_69-001-63,69-001-59,69-001-63,0.974025974025974,0.5,2
6255,69-001-63,69-001-70,Phocea,69-001,133,Stool,69-001-63_69-001-70,69-001-63,69-001-70,1,0,2
6256,69-001-70,69-001-6012,Phocea,69-001,342,Stool,69-001-6012_69-001-70,69-001-6012,69-001-70,1,0,2
6257,69-001-6012,69-001-6014,Phocea,69-001,12,Stool,69-001-6012_69-001-6014,69-001-6012,69-001-6014,1,0,2
6258,69-001-6014,69-001-6016,Phocea,69-001,15,Stool,69-001-6014_69-001-6016,69-001-6014,69-001-6016,0.4,1,1
6259,69-001-1015,69-001-6027,Phocea,69-001,49,Stool,69-001-1015_69-001-6027,69-001-1015,69-001-6027,1,0,2
6260,69-001-6031,69-001-6033,Phocea,69-001,14,Stool,69-001-6031_69-001-6033,69-001-6031,69-001-6033,1,0,3
6261,69-001-6033,69-001-6036,Phocea,69-001,17,Stool,69-001-6033_69-001-6036,69-001-6033,69-001-6036,1,0,3
6262,69-001-6036,69-001-4025,Phocea,69-001,112,Stool,69-001-4025_69-001-6036,69-001-4025,69-001-6036,1,0,2
6263,69-001-6041,69-001-6043,Phocea,69-001,14,Stool,69-001-6041_69-001-6043,69-001-6043,69-001-6041,0,1,1
6264,69-001-6044,69-001-7016,Phocea,69-001,77,Stool,69-001-6044_69-001-7016,69-001-7016,69-001-6044,0.3333333333333333,0.5,2
6265,69-001-7017,69-001-7022,Phocea,69-001,29,Stool,69-001-7017_69-001-7022,69-001-7017,69-001-7022,1,0,3
6266,69-001-7022,69-001-7024,Phocea,69-001,15,Stool,69-001-7022_69-001-7024,69-001-7024,69-001-7022,1,0,3
6267,69-001-7027,69-001-7030,Phocea,69-001,29,Stool,69-001-7027_69-001-7030,69-001-7027,69-001-7030,1,0,2
6268,69-001-7031,69-001-7037,Phocea,69-001,40,Stool,69-001-7031_69-001-7037,69-001-7031,69-001-7037,1,0,3
6269,69-001-7038,69-001-1043,Phocea,69-001,18,Stool,69-001-1043_69-001-7038,69-001-7038,69-001-1043,1,0,3
6270,69-001-1043,69-001-7040,Phocea,69-001,27,Stool,69-001-1043_69-001-7040,69-001-7040,69-001-1043,1,0,2
6271,69-001-7040,69-001-7045,Phocea,69-001,123,Stool,69-001-7040_69-001-7045,69-001-7040,69-001-7045,1,0,3
6272,69-063-1014,69-063-5011,Phocea,69-063,38,Stool,69-063-1014_69-063-5011,69-063-1014,69-063-5011,1,0,2
6273,69-063-5011,69-063-6021,Phocea,69-063,71,Stool,69-063-5011_69-063-6021,69-063-6021,69-063-5011,0,1,1
6274,69-063-6021,69-063-6026,Phocea,69-063,34,Stool,69-063-6021_69-063-6026,69-063-6021,69-063-6026,1,0,2
6275,69-053-4013,69-053-2023,Phocea,69-053,438,Stool,69-053-2023_69-053-4013,69-053-2023,69-053-4013,1,0,2
6276,69-053-6024,69-053-6026,Phocea,69-053,10,Stool,69-053-6024_69-053-6026,69-053-6024,69-053-6026,1,0,3
6277,69-053-6026,69-053-6032,Phocea,69-053,243,Stool,69-053-6026_69-053-6032,69-053-6026,69-053-6032,0.4666666666666667,0.5,2
6278,69-046-01,69-046-2012,Phocea,69-046,234,Stool,69-046-01_69-046-2012,69-046-01,69-046-2012,1,0,2
6279,69-046-2012,69-046-04,Phocea,69-046,113,Stool,69-046-04_69-046-2012,69-046-04,69-046-2012,1,0,3
6280,69-060-03,69-060-05,Phocea,69-060,174,Stool,69-060-03_69-060-05,69-060-03,69-060-05,0.2631578947368421,1,1
6281,69-068-04,69-068-06,Phocea,69-068,197,Stool,69-068-04_69-068-06,69-068-06,69-068-04,1,0,2
6282,69-068-06,69-068-08,Phocea,69-068,209,Stool,69-068-06_69-068-08,69-068-06,69-068-08,1,0,2
6283,69-064-6014,69-064-6026,Phocea,69-064,95,Stool,69-064-6014_69-064-6026,69-064-6014,69-064-6026,1,0,2
6284,69-026-2035,69-026-4013,Phocea,69-026,138,Stool,69-026-2035_69-026-4013,69-026-2035,69-026-4013,1,0,3
6285,69-026-4013,69-026-4015,Phocea,69-026,30,Stool,69-026-4013_69-026-4015,69-026-4013,69-026-4015,1,0,2
6286,69-026-4015,69-026-2041,Phocea,69-026,68,Stool,69-026-2041_69-026-4015,69-026-2041,69-026-4015,1,0,3
6287,69-028-1023,69-028-6014,Phocea,70-1014,93,Stool,69-028-1023_69-028-6014,69-028-1023,69-028-6014,1,0,3
6288,69-028-6014,69-028-6024,Phocea,70-1014,60,Stool,69-028-6014_69-028-6024,69-028-6014,69-028-6024,1,0,3
6289,69-021-01,69-021-03,Phocea,69-021,166,Stool,69-021-01_69-021-03,69-021-01,69-021-03,1,0,2
6290,69-021-03,69-021-4011,Phocea,69-021,113,Stool,69-021-03_69-021-4011,69-021-4011,69-021-03,1,0,2
6291,69-040-2012,69-040-2015,Phocea,69-040,16,Stool,69-040-2012_69-040-2015,69-040-2015,69-040-2012,0.1111111111111111,1,1
6292,70-1001-05,70-1001-07,Phocea,70-1001,191,Stool,70-1001-05_70-1001-07,70-1001-07,70-1001-05,0.5,1,1
6293,70-1001-07,70-1001-2014,Phocea,70-1001,278,Stool,70-1001-07_70-1001-2014,70-1001-2014,70-1001-07,0.5384615384615384,0.5,2
6294,70-1001-2014,70-1001-13,Phocea,70-1001,330,Stool,70-1001-13_70-1001-2014,70-1001-2014,70-1001-13,1,0,3
6295,70-1001-13,70-1001-2025,Phocea,70-1001,38,Stool,70-1001-13_70-1001-2025,70-1001-2025,70-1001-13,1,0,2
6296,70-1001-2025,70-1001-2033,Phocea,70-1001,360,Stool,70-1001-2025_70-1001-2033,70-1001-2025,70-1001-2033,1,0,2
6297,70-1006-07,70-1006-1011,Phocea,70-1006,219,Stool,70-1006-07_70-1006-1011,70-1006-07,70-1006-1011,0.5,0.5,2
6298,70-1006-1011,70-1006-14,Phocea,70-1006,486,Stool,70-1006-1011_70-1006-14,70-1006-1011,70-1006-14,0.2,1,1
6299,69-069-1012,69-069-6012,Phocea,69-069,164,Stool,69-069-1012_69-069-6012,69-069-6012,69-069-1012,1,0,4
6300,69-069-6012,69-069-6032,Phocea,69-069,182,Stool,69-069-6012_69-069-6032,69-069-6012,69-069-6032,0.6363636363636364,1,1
6301,69-071-02,69-071-04,Phocea,69-071,188,Stool,69-071-02_69-071-04,69-071-04,69-071-02,1,0,3
6302,69-085-02,69-085-1012,Phocea,69-085,107,Stool,69-085-02_69-085-1012,69-085-02,69-085-1012,1,0,2
6303,69-085-1012,69-085-04,Phocea,69-085,73,Stool,69-085-04_69-085-1012,69-085-04,69-085-1012,1,0,2
6304,69-085-04,69-085-06,Phocea,69-085,199,Stool,69-085-04_69-085-06,69-085-04,69-085-06,1,0,2
6305,69-087-01,69-087-04,Phocea,69-087,400,Stool,69-087-01_69-087-04,69-087-01,69-087-04,1,0,2
6306,69-097-03,69-097-06,Phocea,69-097,307,Stool,69-097-03_69-097-06,69-097-03,69-097-06,1,0,2
6307,69-100-01,69-100-6013,Phocea,69-100,39,Stool,69-100-01_69-100-6013,69-100-01,69-100-6013,1,0,3
6308,69-104-6011,69-104-6013,Phocea,69-104,15,Stool,69-104-6011_69-104-6013,69-104-6013,69-104-6011,1,0,2
6309,69-104-6013,69-104-6023,Phocea,69-104,174,Stool,69-104-6013_69-104-6023,69-104-6013,69-104-6023,1,0,3
6310,69-107-6014,69-107-6022,Phocea,69-107,106,Stool,69-107-6014_69-107-6022,69-107-6014,69-107-6022,1,0,3
6311,69-111-01,69-111-6022,Phocea,69-111,145,Stool,69-111-01_69-111-6022,69-111-01,69-111-6022,0.35135135135135137,0.5,2
6312,69-111-6022,69-111-6025,Phocea,69-111,17,Stool,69-111-6022_69-111-6025,69-111-6025,69-111-6022,0.75,0.5,2
6313,69-114-01,69-114-03,Phocea,69-114,146,Stool,69-114-01_69-114-03,69-114-03,69-114-01,1,0,4
6314,69-114-03,69-114-6022,Phocea,69-114,54,Stool,69-114-03_69-114-6022,69-114-6022,69-114-03,1,0,3
6315,69-114-6022,69-114-6031,Phocea,69-114,133,Stool,69-114-6022_69-114-6031,69-114-6022,69-114-6031,1,0,2
6316,70-1002-10,70-1002-2012,Phocea,70-1002,215,Stool,70-1002-10_70-1002-2012,70-1002-2012,70-1002-10,0.3076923076923077,0.25,4
6317,70-1002-2012,70-1002-2016,Phocea,70-1002,28,Stool,70-1002-2012_70-1002-2016,70-1002-2012,70-1002-2016,1,0,2
6318,69-090-03,69-090-05,Phocea,69-090,169,Stool,69-090-03_69-090-05,69-090-05,69-090-03,1,0,2
6319,69-090-05,69-090-06,Phocea,69-090,90,Stool,69-090-05_69-090-06,69-090-06,69-090-05,1,0,2
6320,69-090-06,69-090-1032,Phocea,69-090,105,Stool,69-090-06_69-090-1032,69-090-06,69-090-1032,1,0,2
6321,69-045-01,69-045-05,Phocea,69-045,392,Stool,69-045-01_69-045-05,69-045-01,69-045-05,1,0,4
6322,69-045-05,69-045-07,Phocea,69-045,177,Stool,69-045-05_69-045-07,69-045-05,69-045-07,0.6923076923076923,0.3333333333333333,3
6323,69-047-04,69-047-07,Phocea,69-047,441,Stool,69-047-04_69-047-07,69-047-04,69-047-07,0.14285714285714285,1,1
6324,69-123-3012,69-123-6016,Phocea,69-123,68,Stool,69-123-3012_69-123-6016,69-123-3012,69-123-6016,1,0,2
6325,69-123-6016,69-123-6033,Phocea,69-123,109,Stool,69-123-6016_69-123-6033,69-123-6033,69-123-6016,1,0,2
6326,69-110-02,69-110-04,Phocea,69-110,385,Stool,69-110-02_69-110-04,69-110-04,69-110-02,0.3,1,1
6327,69-037-01,69-037-1036,Dielma,69-037,468,Stool,69-037-01_69-037-1036,69-037-01,69-037-1036,1,0,2
6328,70-1004-07,70-1004-15,Dielma,70-1004,922,Stool,70-1004-07_70-1004-15,70-1004-07,70-1004-15,0.8536585365853658,1,1
6329,70-1005-1012,70-1005-12,Dielma,70-1005,537,Stool,70-1005-1012_70-1005-12,70-1005-1012,70-1005-12,0.25,1,1
6330,70-1005-12,70-1005-6013,Dielma,70-1005,229,Stool,70-1005-12_70-1005-6013,70-1005-12,70-1005-6013,1,0,2
6331,70-1005-6013,70-1005-6023,Dielma,70-1005,83,Stool,70-1005-6013_70-1005-6023,70-1005-6013,70-1005-6023,1,0,2
6332,69-027-02,69-027-04,Dielma,69-027,175,Stool,69-027-02_69-027-04,69-027-02,69-027-04,0.1111111111111111,1,1
6333,69-027-04,69-027-12,Dielma,69-027,784,Stool,69-027-04_69-027-12,69-027-04,69-027-12,1,0,2
6334,69-001-53,69-001-7045,Dielma,69-001,1413,Stool,69-001-53_69-001-7045,69-001-53,69-001-7045,0.2,1,1
6335,69-010-1014,69-010-1021,Dielma,69-010,91,Stool,69-010-1014_69-010-1021,69-010-1014,69-010-1021,0.3488372093023256,1,1
6336,69-010-1024,69-010-05,Dielma,69-010,343,Stool,69-010-05_69-010-1024,69-010-1024,69-010-05,0.09803921568627451,0.5,2
6337,69-010-05,69-010-07,Dielma,69-010,237,Stool,69-010-05_69-010-07,69-010-05,69-010-07,0.6428571428571429,1,1
6338,69-043-01,69-043-1024,Dielma,69-043,201,Stool,69-043-01_69-043-1024,69-043-01,69-043-1024,0.9172932330827067,0.3333333333333333,3
6339,69-043-1024,69-043-2013,Dielma,69-043,16,Stool,69-043-1024_69-043-2013,69-043-1024,69-043-2013,1,0,2
6340,69-043-2013,69-043-2021,Dielma,69-043,332,Stool,69-043-2013_69-043-2021,69-043-2013,69-043-2021,1,0,2
6341,69-043-2021,69-043-2024,Dielma,69-043,8,Stool,69-043-2021_69-043-2024,69-043-2021,69-043-2024,0.7297297297297297,1,1
6342,69-043-2025,69-043-8013,Dielma,69-043,136,Stool,69-043-2025_69-043-8013,69-043-2025,69-043-8013,0.639344262295082,0.5,2
6343,69-043-8023,69-043-11,Dielma,69-043,147,Stool,69-043-11_69-043-8023,69-043-11,69-043-8023,0.20689655172413793,1,1
6344,69-058-01,69-058-05,Dielma,69-058,348,Stool,69-058-01_69-058-05,69-058-01,69-058-05,1,0,2
6345,69-058-05,69-058-10,Dielma,69-058,477,Stool,69-058-05_69-058-10,69-058-05,69-058-10,0.3333333333333333,1,1
6346,69-073-03,69-073-07,Dielma,69-073,259,Stool,69-073-03_69-073-07,69-073-07,69-073-03,1,0,2
6347,69-087-01,69-087-04,Dielma,69-087,400,Stool,69-087-01_69-087-04,69-087-01,69-087-04,1,0,5
6348,69-100-6025,69-100-6033,Dielma,69-100,192,Stool,69-100-6025_69-100-6033,69-100-6025,69-100-6033,1,0,2
6349,69-090-01,69-090-1014,Dielma,69-090,417,Stool,69-090-01_69-090-1014,69-090-01,69-090-1014,1,0,2
6350,69-090-1014,69-090-1025,Dielma,69-090,71,Stool,69-090-1014_69-090-1025,69-090-1025,69-090-1014,0.14285714285714285,1,1
6351,69-090-1025,69-090-1033,Dielma,69-090,50,Stool,69-090-1025_69-090-1033,69-090-1025,69-090-1033,1,0,2
6352,69-053-2012,69-053-6013,Muribaculum,69-053,264,Stool,69-053-2012_69-053-6013,69-053-2012,69-053-6013,1,0,2
6353,69-053-6013,69-053-6016,Muribaculum,69-053,17,Stool,69-053-6013_69-053-6016,69-053-6016,69-053-6013,0.3333333333333333,1,1
6354,69-053-6016,69-053-2025,Muribaculum,69-053,74,Stool,69-053-2025_69-053-6016,69-053-2025,69-053-6016,0.5714285714285714,1,1
6355,69-053-2025,69-053-6022,Muribaculum,69-053,119,Stool,69-053-2025_69-053-6022,69-053-2025,69-053-6022,0.1282051282051282,1,1
6356,69-053-6022,69-053-6025,Muribaculum,69-053,16,Stool,69-053-6022_69-053-6025,69-053-6022,69-053-6025,1,0,2
6357,69-053-6026,69-053-6032,Muribaculum,69-053,243,Stool,69-053-6026_69-053-6032,69-053-6026,69-053-6032,1,0,2
6358,69-053-6032,69-053-6036,Muribaculum,69-053,27,Stool,69-053-6032_69-053-6036,69-053-6032,69-053-6036,0.8947368421052632,0.5,2
6359,69-040-2013,69-040-2015,Muribaculum,69-040,14,Stool,69-040-2013_69-040-2015,69-040-2013,69-040-2015,1,0,2
6360,69-040-04,69-040-06,Muribaculum,69-040,175,Stool,69-040-04_69-040-06,69-040-06,69-040-04,0.48872180451127817,0.5,2
6361,70-1008-1015,70-1008-2021,Papillibacter,70-1008,645,Stool,70-1008-1015_70-1008-2021,70-1008-1015,70-1008-2021,0.5517241379310345,1,1
6362,70-1008-2024,70-1008-14,Papillibacter,70-1008,376,Stool,70-1008-14_70-1008-2024,70-1008-14,70-1008-2024,0.1346153846153846,1,1
6363,69-032-5011,69-032-1015,Papillibacter,69-032,175,Stool,69-032-1015_69-032-5011,69-032-1015,69-032-5011,1,0,3
6364,69-053-4014,69-053-2012,Papillibacter,69-053,105,Stool,69-053-2012_69-053-4014,69-053-2012,69-053-4014,1,0,2
6365,69-053-2012,69-053-6026,Papillibacter,69-053,497,Stool,69-053-2012_69-053-6026,69-053-2012,69-053-6026,1,0,2
6366,69-074-6012,69-074-6035,Papillibacter,69-074,182,Stool,69-074-6012_69-074-6035,69-074-6035,69-074-6012,1,0,2
6367,69-031-01,69-031-1014,Hungatella,69-031,168,Stool,69-031-01_69-031-1014,69-031-01,69-031-1014,0.06493506493506493,1,1
6368,69-037-01,69-037-03,Hungatella,69-037,145,Stool,69-037-01_69-037-03,69-037-01,69-037-03,1,0,2
6369,69-037-03,69-037-1025,Hungatella,69-037,111,Stool,69-037-03_69-037-1025,69-037-03,69-037-1025,1,0,2
6370,69-037-1025,69-037-2013,Hungatella,69-037,79,Stool,69-037-1025_69-037-2013,69-037-1025,69-037-2013,1,0,2
6371,69-037-2013,69-037-1032,Hungatella,69-037,105,Stool,69-037-1032_69-037-2013,69-037-2013,69-037-1032,1,0,2
6372,69-037-1032,69-037-1036,Hungatella,69-037,28,Stool,69-037-1032_69-037-1036,69-037-1032,69-037-1036,1,0,2
6373,69-037-1036,69-037-13,Hungatella,69-037,480,Stool,69-037-1036_69-037-13,69-037-1036,69-037-13,1,0,2
6374,70-1004-1013,70-1004-07,Hungatella,70-1004,98,Stool,70-1004-07_70-1004-1013,70-1004-07,70-1004-1013,1,0,2
6375,70-1005-06,70-1005-6012,Hungatella,70-1005,797,Stool,70-1005-06_70-1005-6012,70-1005-06,70-1005-6012,1,0,2
6376,70-1005-6013,70-1005-6015,Hungatella,70-1005,10,Stool,70-1005-6013_70-1005-6015,70-1005-6013,70-1005-6015,1,0,2
6377,70-1005-6015,70-1005-6032,Hungatella,70-1005,171,Stool,70-1005-6015_70-1005-6032,70-1005-6015,70-1005-6032,0.45098039215686275,1,1
6378,70-1008-01,70-1008-2024,Hungatella,70-1008,961,Stool,70-1008-01_70-1008-2024,70-1008-01,70-1008-2024,1,0,2
6379,69-032-5011,69-032-2013,Hungatella,69-032,47,Stool,69-032-2013_69-032-5011,69-032-2013,69-032-5011,1,0,2
6380,69-032-2013,69-032-1014,Hungatella,69-032,114,Stool,69-032-1014_69-032-2013,69-032-1014,69-032-2013,1,0,2
6381,69-032-1015,69-032-1022,Hungatella,69-032,271,Stool,69-032-1015_69-032-1022,69-032-1015,69-032-1022,0.6666666666666666,1,1
6382,69-032-1022,69-032-10,Hungatella,69-032,360,Stool,69-032-10_69-032-1022,69-032-1022,69-032-10,1,0,2
6383,69-033-01,69-033-04,Hungatella,69-033,282,Stool,69-033-01_69-033-04,69-033-01,69-033-04,1,0,2
6384,70-1015-04,70-1015-06,Hungatella,70-1015,233,Stool,70-1015-04_70-1015-06,70-1015-04,70-1015-06,1,0,2
6385,70-1015-6013,70-1015-6015,Hungatella,70-1015,10,Stool,70-1015-6013_70-1015-6015,70-1015-6013,70-1015-6015,1,0,2
6386,70-1015-6021,70-1015-6025,Hungatella,70-1015,24,Stool,70-1015-6021_70-1015-6025,70-1015-6021,70-1015-6025,1,0,2
6387,69-001-44,69-001-48,Hungatella,69-001,97,Stool,69-001-44_69-001-48,69-001-44,69-001-48,1,0,2
6388,69-001-48,69-001-6024,Hungatella,69-001,823,Stool,69-001-48_69-001-6024,69-001-48,69-001-6024,1,0,2
6389,69-001-6025,69-001-6027,Hungatella,69-001,18,Stool,69-001-6025_69-001-6027,69-001-6027,69-001-6025,1,0,2
6390,69-001-6027,69-001-6036,Hungatella,69-001,67,Stool,69-001-6027_69-001-6036,69-001-6027,69-001-6036,1,0,2
6391,69-001-6036,69-001-1022,Hungatella,69-001,49,Stool,69-001-1022_69-001-6036,69-001-1022,69-001-6036,1,0,3
6392,69-001-1022,69-001-4025,Hungatella,69-001,63,Stool,69-001-1022_69-001-4025,69-001-4025,69-001-1022,0.7457627118644068,0.5,4
6393,69-001-4025,69-001-6044,Hungatella,69-001,74,Stool,69-001-4025_69-001-6044,69-001-4025,69-001-6044,1,0,5
6394,69-001-6044,69-001-6046,Hungatella,69-001,10,Stool,69-001-6044_69-001-6046,69-001-6046,69-001-6044,1,0,3
6395,69-001-6046,69-001-7027,Hungatella,69-001,138,Stool,69-001-6046_69-001-7027,69-001-6046,69-001-7027,1,0,3
6396,69-001-7027,69-001-7036,Hungatella,69-001,71,Stool,69-001-7027_69-001-7036,69-001-7027,69-001-7036,1,0,2
6397,69-001-7037,69-001-7040,Hungatella,69-001,51,Stool,69-001-7037_69-001-7040,69-001-7040,69-001-7037,1,0,2
6398,69-001-7040,69-001-7044,Hungatella,69-001,110,Stool,69-001-7040_69-001-7044,69-001-7040,69-001-7044,1,0,2
6399,69-010-02,69-010-1023,Hungatella,69-010,595,Stool,69-010-02_69-010-1023,69-010-02,69-010-1023,1,0,2
6400,69-053-1012,69-053-6015,Hungatella,69-053,332,Stool,69-053-1012_69-053-6015,69-053-1012,69-053-6015,1,0,2
6401,69-043-2011,69-043-05,Hungatella,69-043,122,Stool,69-043-05_69-043-2011,69-043-2011,69-043-05,1,0,2
6402,69-043-05,69-043-2025,Hungatella,69-043,235,Stool,69-043-05_69-043-2025,69-043-05,69-043-2025,1,0,2
6403,69-043-2025,69-043-8013,Hungatella,69-043,136,Stool,69-043-2025_69-043-8013,69-043-2025,69-043-8013,0.5899581589958159,0.25,4
6404,69-043-8013,69-043-11,Hungatella,69-043,180,Stool,69-043-11_69-043-8013,69-043-8013,69-043-11,0.4444444444444444,0.4,5
6405,69-046-01,69-046-2013,Hungatella,69-046,236,Stool,69-046-01_69-046-2013,69-046-01,69-046-2013,1,0,2
6406,69-046-2013,69-046-05,Hungatella,69-046,208,Stool,69-046-05_69-046-2013,69-046-2013,69-046-05,0.2,1,1
6407,69-058-05,69-058-10,Hungatella,69-058,477,Stool,69-058-05_69-058-10,69-058-05,69-058-10,1,0,2
6408,69-026-2034,69-026-1023,Hungatella,69-026,119,Stool,69-026-1023_69-026-2034,69-026-2034,69-026-1023,1,0,2
6409,70-1014-03,69-028-1023,Hungatella,70-1014,295,Stool,69-028-1023_70-1014-03,69-028-1023,70-1014-03,1,0,2
6410,69-028-1024,69-028-6021,Hungatella,70-1014,130,Stool,69-028-1024_69-028-6021,69-028-1024,69-028-6021,1,0,2
6411,69-034-02,69-034-12,Hungatella,69-034,993,Stool,69-034-02_69-034-12,69-034-02,69-034-12,1,0,2
6412,69-021-3001,69-021-4011,Hungatella,69-021,188,Stool,69-021-3001_69-021-4011,69-021-4011,69-021-3001,1,0,2
6413,69-021-4011,69-021-4013,Hungatella,69-021,6,Stool,69-021-4011_69-021-4013,69-021-4013,69-021-4011,1,0,3
6414,69-021-4013,69-021-4015,Hungatella,69-021,35,Stool,69-021-4013_69-021-4015,69-021-4015,69-021-4013,1,0,3
6415,69-021-4015,69-021-08,Hungatella,69-021,372,Stool,69-021-08_69-021-4015,69-021-08,69-021-4015,1,0,2
6416,69-040-2012,69-040-2015,Hungatella,69-040,16,Stool,69-040-2012_69-040-2015,69-040-2015,69-040-2012,1,0,2
6417,69-069-1012,69-069-6032,Hungatella,69-069,346,Stool,69-069-1012_69-069-6032,69-069-6032,69-069-1012,1,0,2
6418,69-074-6023,69-074-6033,Hungatella,69-074,84,Stool,69-074-6023_69-074-6033,69-074-6023,69-074-6033,1,0,2
6419,69-074-6033,69-074-2013,Hungatella,69-074,113,Stool,69-074-2013_69-074-6033,69-074-2013,69-074-6033,1,0,2
6420,69-078-02,69-078-06,Hungatella,69-078,419,Stool,69-078-02_69-078-06,69-078-02,69-078-06,1,0,2
6421,69-087-01,69-087-04,Hungatella,69-087,400,Stool,69-087-01_69-087-04,69-087-01,69-087-04,1,0,4
6422,69-107-6025,69-107-6032,Hungatella,69-107,152,Stool,69-107-6025_69-107-6032,69-107-6032,69-107-6025,1,0,2
6423,69-113-01,69-113-04,Hungatella,69-113,233,Stool,69-113-01_69-113-04,69-113-01,69-113-04,1,0,3
6424,69-114-6012,69-114-6034,Hungatella,69-114,301,Stool,69-114-6012_69-114-6034,69-114-6012,69-114-6034,1,0,2
6425,69-114-6034,69-114-6036,Hungatella,69-114,10,Stool,69-114-6034_69-114-6036,69-114-6034,69-114-6036,1,0,2
6426,70-1002-07,70-1002-09,Hungatella,70-1002,288,Stool,70-1002-07_70-1002-09,70-1002-09,70-1002-07,1,0,2
6427,70-1002-10,70-1002-12,Hungatella,70-1002,195,Stool,70-1002-10_70-1002-12,70-1002-10,70-1002-12,1,0,2
6428,70-1002-12,70-1002-2013,Hungatella,70-1002,22,Stool,70-1002-12_70-1002-2013,70-1002-2013,70-1002-12,1,0,2
6429,70-1002-2013,70-1002-2016,Hungatella,70-1002,26,Stool,70-1002-2013_70-1002-2016,70-1002-2016,70-1002-2013,1,0,2
6430,69-090-03,69-090-1012,Hungatella,69-090,225,Stool,69-090-03_69-090-1012,69-090-1012,69-090-03,1,0,2
6431,69-090-1012,69-090-06,Hungatella,69-090,34,Stool,69-090-06_69-090-1012,69-090-06,69-090-1012,1,0,2
6432,69-090-06,69-090-1025,Hungatella,69-090,57,Stool,69-090-06_69-090-1025,69-090-06,69-090-1025,1,0,2
6433,69-090-1025,69-090-1032,Hungatella,69-090,48,Stool,69-090-1025_69-090-1032,69-090-1025,69-090-1032,1,0,2
6434,70-1008-02,70-1008-1014,Turicimonas,70-1008,257,Stool,70-1008-02_70-1008-1014,70-1008-02,70-1008-1014,1,0,2
6435,70-1008-1014,70-1008-2022,Turicimonas,70-1008,660,Stool,70-1008-1014_70-1008-2022,70-1008-1014,70-1008-2022,1,0,2
6436,69-046-04,69-046-07,Turicimonas,69-046,275,Stool,69-046-04_69-046-07,69-046-04,69-046-07,0.22807017543859648,0.5,4
6437,69-026-1015,69-026-4013,Turicimonas,69-026,467,Stool,69-026-1015_69-026-4013,69-026-1015,69-026-4013,0.42857142857142855,1,1
6438,69-026-4013,69-026-2041,Turicimonas,69-026,98,Stool,69-026-2041_69-026-4013,69-026-4013,69-026-2041,0.42857142857142855,1,1
6439,69-026-2041,69-026-2043,Turicimonas,69-026,6,Stool,69-026-2041_69-026-2043,69-026-2041,69-026-2043,0.8181818181818182,1,1
6440,69-026-2043,69-026-2045,Turicimonas,69-026,28,Stool,69-026-2043_69-026-2045,69-026-2045,69-026-2043,0.6,1,1
6441,69-045-06,69-045-09,Turicimonas,69-045,316,Stool,69-045-06_69-045-09,69-045-06,69-045-09,1,0,3
6442,69-037-1012,69-037-03,Coprobacillus,69-037,105,Stool,69-037-03_69-037-1012,69-037-03,69-037-1012,0.47368421052631576,1,1
6443,69-037-03,69-037-1036,Coprobacillus,69-037,323,Stool,69-037-03_69-037-1036,69-037-03,69-037-1036,0.375,1,1
6444,69-037-1036,69-037-13,Coprobacillus,69-037,480,Stool,69-037-1036_69-037-13,69-037-1036,69-037-13,0.47619047619047616,1,1
6445,70-1004-1013,70-1004-07,Coprobacillus,70-1004,98,Stool,70-1004-07_70-1004-1013,70-1004-07,70-1004-1013,0.8857142857142857,1,1
6446,69-043-01,69-043-11,Coprobacillus,69-043,887,Stool,69-043-01_69-043-11,69-043-01,69-043-11,1,0,2
6447,69-047-01,69-047-09,Coprobacillus,69-047,932,Stool,69-047-01_69-047-09,69-047-01,69-047-09,0.19047619047619047,1,1
6448,69-039-01,69-039-03,Unclassified_Bacteroidetes,69-039,200,Stool,69-039-01_69-039-03,69-039-01,69-039-03,0.43478260869565216,1,1
6449,70-1008-1015,70-1008-07,Unclassified_Bacteroidetes,70-1008,182,Stool,70-1008-07_70-1008-1015,70-1008-1015,70-1008-07,0.7297297297297297,1,1
6450,70-1008-2011,70-1008-09,Unclassified_Bacteroidetes,70-1008,107,Stool,70-1008-09_70-1008-2011,70-1008-2011,70-1008-09,0.3076923076923077,1,1
6451,70-1011-06,70-1011-08,Unclassified_Bacteroidetes,70-1011,261,Stool,70-1011-06_70-1011-08,70-1011-06,70-1011-08,0.6956521739130435,0.5,2
